unique	code	codeStem	hostSpecies	size	time	compositeSample	trait	trait.val
olst4h	olst	olst4	olst	small	13	FALSE	waterperc	62.79
LEPA22	LEPA	LEPA2	lepa	large	13	FALSE	waterperc	54.6
cali3k	cali	cali3	cali	small	13	FALSE	waterperc	37.93
olst4e	olst	olst4	olst	small	13	FALSE	waterperc	68.79
MEDE22	MEDE	MEDE2	mede	large	13	FALSE	waterperc	70.76
LEPA15	LEPA	LEPA1	lepa	large	13	FALSE	waterperc	68.03
cota1b	cota	cota1	cota	small	13	FALSE	waterperc	62.99
LEPA19	LEPA	LEPA1	lepa	large	13	FALSE	waterperc	64.49
EUTE316	EUTE	EUTE3	eute	large	13	FALSE	waterperc	34.35
mede2c	mede	mede2	mede	small	13	FALSE	waterperc	75.06
BAAE26	BAAE	BAAE2	baae	large	13	FALSE	waterperc	90.49
basp3i	basp	basp3	basp	small	13	FALSE	waterperc	85.47
EUSC11	EUSC	EUSC1	eusc	large	13	FALSE	waterperc	43.94
PEPU38	PEPU	PEPU3	pepu	large	13	FALSE	waterperc	49.48
pepu2a	pepu	pepu2	pepu	small	13	FALSE	waterperc	59.36
isan1i	isan	isan1	isan	small	13	FALSE	waterperc	51.69
pepu1i	pepu	pepu1	pepu	small	13	FALSE	waterperc	104.47
acpa1e	acpa	acpa1	acpa	small	13	FALSE	waterperc	44.8
cali1g	cali	cali1	cali	small	13	FALSE	waterperc	51.81
alli2l	alli	alli2	alli	small	13	FALSE	waterperc	36.24
isan2b	isan	isan2	isan	small	13	FALSE	waterperc	67.29
leer7c	leer	leer7	leer	small	13	FALSE	waterperc	45.86
lepa2k	lepa	lepa2	lepa	small	13	FALSE	waterperc	59.21
ACPA411	ACPA	ACPA4	acpa	large	13	FALSE	waterperc	25.52
EUTE34	EUTE	EUTE3	eute	large	13	FALSE	waterperc	32.89
cali3b	cali	cali3	cali	small	13	FALSE	waterperc	61.49
ACPA315	ACPA	ACPA3	acpa	large	13	FALSE	waterperc	27.35
penu2i	penu	penu2	penu	small	13	FALSE	waterperc	53.47
alli1h	alli	alli1	alli	small	13	FALSE	waterperc	37.16
peli1i	peli	peli1	peli	small	13	FALSE	waterperc	46.17
MEDE19	MEDE	MEDE1	mede	large	13	FALSE	waterperc	81.71
PEPU35	PEPU	PEPU3	pepu	large	13	FALSE	waterperc	45.55
ACPA314	ACPA	ACPA3	acpa	large	13	FALSE	waterperc	31.24
cota1f	cota	cota1	cota	small	13	FALSE	waterperc	44.41
EXCU38	EXCU	EXCU3	excu	large	13	FALSE	waterperc	34.13
EUTE33	EUTE	EUTE3	eute	large	13	FALSE	waterperc	31.24
ripi3f	ripi	ripi3	ripi	small	13	FALSE	waterperc	46.22
anba2c	anba	anba2	anba	small	13	FALSE	waterperc	68.3
eusc3b	eusc	eusc3	eusc	small	13	FALSE	waterperc	67.72
olst4c	olst	olst4	olst	small	13	FALSE	waterperc	32.66
peli1b	peli	peli1	peli	small	13	FALSE	waterperc	99.9
anba3j	anba	anba3	anba	small	13	FALSE	waterperc	65.06
EXCU312	EXCU	EXCU3	excu	large	13	FALSE	waterperc	34.32
baae2g	baae	baae2	baae	small	13	FALSE	waterperc	96.47
cota5c	cota	cota5	cota	small	13	FALSE	waterperc	61.27
ACPA41	ACPA	ACPA4	acpa	large	25	FALSE	waterperc	46.98
cali2g	cali	cali2	cali	small	25	FALSE	waterperc	43.89
excu2i	excu	excu2	excu	small	25	FALSE	waterperc	318.67
BAAE38	BAAE	BAAE3	baae	large	25	FALSE	waterperc	73.97
eusc3i	eusc	eusc3	eusc	small	25	FALSE	waterperc	27.38
BAAE211	BAAE	BAAE2	baae	large	25	FALSE	waterperc	84.28
MEDE112	MEDE	MEDE1	mede	large	25	FALSE	waterperc	77.78
PELI12	PELI	PELI1	peli	large	25	FALSE	waterperc	53.84
peli2i	peli	peli2	peli	small	25	FALSE	waterperc	43.6
cota1a	cota	cota1	cota	small	25	FALSE	waterperc	203.45
mede1a	mede	mede1	mede	small	25	FALSE	waterperc	125.78
acpa4b	acpa	acpa4	acpa	small	25	FALSE	waterperc	20.1
basp2j	basp	basp2	basp	small	25	FALSE	waterperc	116.33
cali3l	cali	cali3	cali	small	25	FALSE	waterperc	65.52
eute1k	eute	eute1	eute	small	25	FALSE	waterperc	40.31
PEPU210	PEPU	PEPU2	pepu	large	25	FALSE	waterperc	83.53
lepa3i	lepa	lepa3	lepa	small	25	FALSE	waterperc	32.68
LEPA23	LEPA	LEPA2	lepa	large	25	FALSE	waterperc	40.3
acel1b	acel	acel1	acel	small	25	FALSE	waterperc	21.56
penu3c	penu	penu3	penu	small	25	FALSE	waterperc	145.31
JASC36	JASC	JASC3	jasc	large	25	FALSE	waterperc	28.06
pepu1e	pepu	pepu1	pepu	small	25	FALSE	waterperc	35.35
eusc3c	eusc	eusc3	eusc	small	25	FALSE	waterperc	25
excu3g	excu	excu3	excu	small	25	FALSE	waterperc	24.53
eute1a	eute	eute1	eute	small	25	FALSE	waterperc	42.65
PELI14	PELI	PELI1	peli	large	25	FALSE	waterperc	62.34
anba3a	anba	anba3	anba	small	25	FALSE	waterperc	39.24
lepa3e	lepa	lepa3	lepa	small	25	FALSE	waterperc	45.98
ACPA412	ACPA	ACPA4	acpa	large	25	FALSE	waterperc	22.09
olst2d	olst	olst2	olst	small	25	FALSE	waterperc	30.97
lepa1b	lepa	lepa1	lepa	small	25	FALSE	waterperc	81
EXCU29	EXCU	EXCU2	excu	large	25	FALSE	waterperc	31.94
acel5l	acel	acel5	acel	small	25	FALSE	waterperc	22.09
ACPA415	ACPA	ACPA4	acpa	large	25	FALSE	waterperc	39.28
jasc1d	jasc	jasc1	jasc	small	25	FALSE	waterperc	32.47
ANBA27	ANBA	ANBA2	anba	large	25	FALSE	waterperc	54.55
acpa3k	acpa	acpa3	acpa	small	25	FALSE	waterperc	21.16
isan5k	isan	isan5	isan	small	25	FALSE	waterperc	22.75
EUSC22	EUSC	EUSC2	eusc	large	25	FALSE	waterperc	50.41
ALLI214	ALLI	ALLI2	alli	large	25	FALSE	waterperc	49.1
ripi2l	ripi	ripi2	ripi	small	25	FALSE	waterperc	74
LEPA311	LEPA	LEPA3	lepa	large	25	FALSE	waterperc	180.21
PEPU34	PEPU	PEPU3	pepu	large	25	FALSE	waterperc	114.35
penu2j	penu	penu2	penu	small	25	FALSE	waterperc	116.13
anba2i	anba	anba2	anba	small	25	FALSE	waterperc	66.33
ALLI24	ALLI	ALLI2	alli	large	25	FALSE	waterperc	44.96
pepu2f	pepu	pepu2	pepu	small	25	FALSE	waterperc	31.03
PELI23	PELI	PELI2	peli	large	25	FALSE	waterperc	58.2
mede1e	mede	mede1	mede	small	25	FALSE	waterperc	103.54
acel5h	acel	acel5	acel	small	25	FALSE	waterperc	53.55
cota1g	cota	cota1	cota	small	25	FALSE	waterperc	56.02
MEDE34	MEDE	MEDE3	mede	large	25	FALSE	waterperc	77.03
EUSC35	EUSC	EUSC3	eusc	large	25	FALSE	waterperc	103.96
LEPA14	LEPA	LEPA1	lepa	large	25	FALSE	waterperc	83
ANBA39	ANBA	ANBA3	anba	large	25	FALSE	waterperc	67.49
excu2l	excu	excu2	excu	small	25	FALSE	waterperc	29.48
JASC34	JASC	JASC3	jasc	large	25	FALSE	waterperc	129.93
jasc2c	jasc	jasc2	jasc	small	25	FALSE	waterperc	35.5
ripi3g	ripi	ripi3	ripi	small	25	FALSE	waterperc	128.06
ripi3l	ripi	ripi3	ripi	small	25	FALSE	waterperc	67.52
isan3b	isan	isan3	isan	small	25	FALSE	waterperc	84.35
acpa1d	acpa	acpa1	acpa	small	25	FALSE	waterperc	27.03
PEPU21	PEPU	PEPU2	pepu	large	25	FALSE	waterperc	64.53
leer10d	leer	leer1	leer	small	25	FALSE	waterperc	21.62
EUSC13	EUSC	EUSC1	eusc	large	25	FALSE	waterperc	57.12
pepu3l	pepu	pepu3	pepu	small	25	FALSE	waterperc	45.45
olst3a	olst	olst3	olst	small	25	FALSE	waterperc	30.81
ANBA211	ANBA	ANBA2	anba	large	25	FALSE	waterperc	86.93
jasc2a	jasc	jasc2	jasc	small	25	FALSE	waterperc	56.69
mede2i	mede	mede2	mede	small	25	FALSE	waterperc	70.73
EUTE14	EUTE	EUTE1	eute	large	25	FALSE	waterperc	75.43
leer6a	leer	leer6	leer	small	25	FALSE	waterperc	39.43
alli2c	alli	alli2	alli	small	25	FALSE	waterperc	64.25
basp2f	basp	basp2	basp	small	25	FALSE	waterperc	51.66
eute1g	eute	eute1	eute	small	25	FALSE	waterperc	150.13
cota5d	cota	cota5	cota	small	25	FALSE	waterperc	110.62
EXCU23	EXCU	EXCU2	excu	large	25	FALSE	waterperc	37.54
JASC111	JASC	JASC1	jasc	large	25	FALSE	waterperc	47.77
MEDE313	MEDE	MEDE3	mede	large	25	FALSE	waterperc	90.53
EUTE310	EUTE	EUTE3	eute	large	25	FALSE	waterperc	65.28
eusc2f	eusc	eusc2	eusc	small	25	FALSE	waterperc	70.36
leer1a	leer	leer1	leer	small	25	FALSE	waterperc	33.19
baae3d	baae	baae3	baae	small	25	FALSE	waterperc	56.32
isan3e	isan	isan3	isan	small	25	FALSE	waterperc	46.56
EUTE25	EUTE	EUTE2	eute	large	25	FALSE	waterperc	24.92
alli1d	alli	alli1	alli	small	25	FALSE	waterperc	42.65
penu1a	penu	penu1	penu	small	25	FALSE	waterperc	41.26
olst2e	olst	olst2	olst	small	25	FALSE	waterperc	46.76
BAAE31	BAAE	BAAE3	baae	large	25	FALSE	waterperc	39.52
anba3i	anba	anba3	anba	small	25	FALSE	waterperc	58.16
ALLI112	ALLI	ALLI1	alli	large	25	FALSE	waterperc	28.55
alli1j	alli	alli1	alli	small	25	FALSE	waterperc	30.85
peli1a	peli	peli1	peli	small	25	FALSE	waterperc	61.08
EXCU33	EXCU	EXCU3	excu	large	25	FALSE	waterperc	43.19
baae2f	baae	baae2	baae	small	25	FALSE	waterperc	32.41
hase3c	hase	hase3	hase	small	25	FALSE	waterperc	47.4
basp3g	basp	basp3	basp	small	25	FALSE	waterperc	42.12
hase1d	hase	hase1	hase	small	25	FALSE	waterperc	36.36
baae3f	baae	baae3	baae	small	25	FALSE	waterperc	30.48
hase1e	hase	hase1	hase	small	25	FALSE	waterperc	43.46
peli2d	peli	peli2	peli	small	25	FALSE	waterperc	40
cali3i	cali	cali3	cali	small	25	FALSE	waterperc	32.17
cali2j	cali	cali2	cali	small	37	FALSE	waterperc	154.08
eute2k	eute	eute2	eute	small	37	FALSE	waterperc	159.84
basp1c	basp	basp1	basp	small	37	FALSE	waterperc	47.82
baae2q	baae	baae2	baae	small	37	FALSE	waterperc	396.43
basp1f	basp	basp1	basp	small	37	FALSE	waterperc	85.31
acpa3i	acpa	acpa3	acpa	small	37	FALSE	waterperc	35.47
EUTE16	EUTE	EUTE1	eute	large	37	FALSE	waterperc	58.24
olst2b	olst	olst2	olst	small	37	FALSE	waterperc	121.24
ANBA213	ANBA	ANBA2	anba	large	37	FALSE	waterperc	409.21
pepu1a	pepu	pepu1	pepu	small	37	FALSE	waterperc	211.59
eute2a	eute	eute2	eute	small	37	FALSE	waterperc	1290
peli3c	peli	peli3	peli	small	37	FALSE	waterperc	616.87
anba3e	anba	anba3	anba	small	37	FALSE	waterperc	1561.54
acpa3e	acpa	acpa3	acpa	small	37	FALSE	waterperc	192.58
BAAE214	BAAE	BAAE2	baae	large	37	FALSE	waterperc	693.48
alli1a	alli	alli1	alli	small	37	FALSE	waterperc	69.02
cota3a	cota	cota3	cota	small	37	FALSE	waterperc	547.06
BAAE28	BAAE	BAAE2	baae	large	37	FALSE	waterperc	1143.64
ANBA315	ANBA	ANBA3	anba	large	37	FALSE	waterperc	455.69
mede3f	mede	mede3	mede	small	37	FALSE	waterperc	200.83
BAAE25	BAAE	BAAE2	baae	large	37	FALSE	waterperc	602.26
EXCU211	EXCU	EXCU2	excu	large	37	FALSE	waterperc	122.14
cali1f	cali	cali1	cali	small	37	FALSE	waterperc	62.72
eute2b	eute	eute2	eute	small	37	FALSE	waterperc	218
acel2f	acel	acel2	acel	small	37	FALSE	waterperc	203.03
cota4d	cota	cota4	cota	small	37	FALSE	waterperc	110.16
PEPU26	PEPU	PEPU2	pepu	large	37	FALSE	waterperc	2132.04
PELI36	PELI	PELI3	peli	large	37	FALSE	waterperc	68.8
JASC117	JASC	JASC1	jasc	large	37	FALSE	waterperc	147.64
isan5i	isan	isan5	isan	small	37	FALSE	waterperc	1155.08
ANBA17	ANBA	ANBA1	anba	large	37	FALSE	waterperc	224.89
acel5a	acel	acel5	acel	small	37	FALSE	waterperc	43.18
acel5d	acel	acel5	acel	small	37	FALSE	waterperc	129.78
mede1j	mede	mede1	mede	small	37	FALSE	waterperc	586.6
JASC116	JASC	JASC1	jasc	large	37	FALSE	waterperc	128.89
EUTE28	EUTE	EUTE2	eute	large	37	FALSE	waterperc	71.88
cali2k	cali	cali2	cali	small	37	FALSE	waterperc	283.89
pepu1b	pepu	pepu1	pepu	small	37	FALSE	waterperc	123.98
anba2j	anba	anba2	anba	small	37	FALSE	waterperc	490.91
PELI116	PELI	PELI1	peli	large	37	FALSE	waterperc	136.19
jasc1g	jasc	jasc1	jasc	small	37	FALSE	waterperc	143.97
anba2b	anba	anba2	anba	small	37	FALSE	waterperc	97.86
isan5b	isan	isan5	isan	small	37	FALSE	waterperc	447.44
olst1c	olst	olst1	olst	small	37	FALSE	waterperc	40.4
isan5h	isan	isan5	isan	small	37	FALSE	waterperc	566.67
EXCU12	EXCU	EXCU1	excu	large	37	FALSE	waterperc	162.98
acel5f	acel	acel5	acel	small	37	FALSE	waterperc	52.55
hase3i	hase	hase3	hase	small	37	FALSE	waterperc	521.86
EUTE18	EUTE	EUTE1	eute	large	37	FALSE	waterperc	58
ALLI22	ALLI	ALLI2	alli	large	37	FALSE	waterperc	90.1
BAAE33	BAAE	BAAE3	baae	large	37	FALSE	waterperc	150.85
LEPA26	LEPA	LEPA2	lepa	large	37	FALSE	waterperc	96.29
BAAE314	BAAE	BAAE3	baae	large	37	FALSE	waterperc	113.54
hase2f	hase	hase2	hase	small	37	FALSE	waterperc	2037.93
eusc3j	eusc	eusc3	eusc	small	37	FALSE	waterperc	279.49
MEDE213	MEDE	MEDE2	mede	large	37	FALSE	waterperc	166.19
peli3k	peli	peli3	peli	small	37	FALSE	waterperc	245.51
EUTE113	EUTE	EUTE1	eute	large	37	FALSE	waterperc	49.55
olst3b	olst	olst3	olst	small	37	FALSE	waterperc	122.88
alli2a	alli	alli2	alli	small	37	FALSE	waterperc	139.09
cota2f	cota	cota2	cota	small	37	FALSE	waterperc	182.39
cota5b	cota	cota5	cota	small	37	FALSE	waterperc	1013.04
PEPU36	PEPU	PEPU3	pepu	large	37	FALSE	waterperc	140.89
JASC210	JASC	JASC2	jasc	large	37	FALSE	waterperc	88.58
alli2f	alli	alli2	alli	small	37	FALSE	waterperc	97.64
cali2i	cali	cali2	cali	small	37	FALSE	waterperc	392.61
isan5c	isan	isan5	isan	small	37	FALSE	waterperc	84.11
basp3a	basp	basp3	basp	small	37	FALSE	waterperc	68.62
EUSC25	EUSC	EUSC2	eusc	large	37	FALSE	waterperc	138.78
basp2d	basp	basp2	basp	small	37	FALSE	waterperc	70.07
alli1f	alli	alli1	alli	small	37	FALSE	waterperc	45.94
lepa3a	lepa	lepa3	lepa	small	37	FALSE	waterperc	124.28
acel1c	acel	acel1	acel	small	37	FALSE	waterperc	106.5
eute3e	eute	eute3	eute	small	37	FALSE	waterperc	101.86
hase1g	hase	hase1	hase	small	37	FALSE	waterperc	98.04
eusc3k	eusc	eusc3	eusc	small	37	FALSE	waterperc	1219.15
peli3b	peli	peli3	peli	small	37	FALSE	waterperc	537.39
MEDE115	MEDE	MEDE1	mede	large	37	FALSE	waterperc	129.84
olst1e	olst	olst1	olst	small	37	FALSE	waterperc	251.95
isan1c	isan	isan1	isan	small	37	FALSE	waterperc	90.73
leer7f	leer	leer7	leer	small	37	FALSE	waterperc	91.33
excu3j	excu	excu3	excu	small	37	FALSE	waterperc	59.72
ripi3b	ripi	ripi3	ripi	small	37	FALSE	waterperc	316.67
LEPA32	LEPA	LEPA3	lepa	large	37	FALSE	waterperc	91.1
lepa2g	lepa	lepa2	lepa	small	37	FALSE	waterperc	109.8
penu2n	penu	penu2	penu	small	37	FALSE	waterperc	432.26
baae3e	baae	baae3	baae	small	37	FALSE	waterperc	1582.86
ACPA410	ACPA	ACPA4	acpa	large	37	FALSE	waterperc	50.82
EUSC116	EUSC	EUSC1	eusc	large	37	FALSE	waterperc	132.64
ACPA39	ACPA	ACPA3	acpa	large	37	FALSE	waterperc	75.97
EXCU212	EXCU	EXCU2	excu	large	37	FALSE	waterperc	84.43
anba2f	anba	anba2	anba	small	37	FALSE	waterperc	916.83
baae3a	baae	baae3	baae	small	37	FALSE	waterperc	176.19
pepu2h	pepu	pepu2	pepu	small	37	FALSE	waterperc	62.95
ripi2d	ripi	ripi2	ripi	small	37	FALSE	waterperc	3326.67
acpa1c	acpa	acpa1	acpa	small	37	FALSE	waterperc	71.37
PELI33	PELI	PELI3	peli	large	37	FALSE	waterperc	86.63
hase2a	hase	hase2	hase	small	37	FALSE	waterperc	72.43
basp1d	basp	basp1	basp	small	37	FALSE	waterperc	57.28
ACPA33	ACPA	ACPA3	acpa	large	37	FALSE	waterperc	48.75
ANBA24	ANBA	ANBA2	anba	large	37	FALSE	waterperc	258.49
EXCU37	EXCU	EXCU3	excu	large	37	FALSE	waterperc	110.91
EUTE17	EUTE	EUTE1	eute	large	37	FALSE	waterperc	65.66
penu2d	penu	penu2	penu	small	37	FALSE	waterperc	32.98
eusc2i	eusc	eusc2	eusc	small	37	FALSE	waterperc	57.87
mede1k	mede	mede1	mede	small	37	FALSE	waterperc	126.74
acpa4e	acpa	acpa4	acpa	small	37	FALSE	waterperc	54.55
MEDE23	MEDE	MEDE2	mede	large	37	FALSE	waterperc	233.6
jasc3d	jasc	jasc3	jasc	small	37	FALSE	waterperc	102.7
peli3g	peli	peli3	peli	small	37	FALSE	waterperc	58.92
ripi2b	ripi	ripi2	ripi	small	37	FALSE	waterperc	167.94
peli2e	peli	peli2	peli	small	37	FALSE	waterperc	70.33
ANBA16	ANBA	ANBA1	anba	large	37	FALSE	waterperc	258.34
LEPA11	LEPA	LEPA1	lepa	large	37	FALSE	waterperc	127.59
JASC114	JASC	JASC1	jasc	large	37	FALSE	waterperc	80.36
ripi1f	ripi	ripi1	ripi	small	37	FALSE	waterperc	377.69
leer6b	leer	leer6	leer	small	37	FALSE	waterperc	29.07
isan1f	isan	isan1	isan	small	37	FALSE	waterperc	131.4
excu3e	excu	excu3	excu	small	37	FALSE	waterperc	134.15
EUTE15	EUTE	EUTE1	eute	large	37	FALSE	waterperc	48.37
mede3b	mede	mede3	mede	small	37	FALSE	waterperc	117.13
baae2o	baae	baae2	baae	small	37	FALSE	waterperc	211.56
EUSC216	EUSC	EUSC2	eusc	large	37	FALSE	waterperc	87.36
ALLI37	ALLI	ALLI3	alli	large	37	FALSE	waterperc	53.03
excu3i	excu	excu3	excu	small	37	FALSE	waterperc	83.22
eusc1h	eusc	eusc1	eusc	small	37	FALSE	waterperc	101.47
ACPA313	ACPA	ACPA3	acpa	large	37	FALSE	waterperc	69.63
penu2m	penu	penu2	penu	small	37	FALSE	waterperc	99.06
ACPA14	ACPA	ACPA1	acpa	large	37	FALSE	waterperc	51.86
hase1c	hase	hase1	hase	small	37	FALSE	waterperc	160.41
eusc3d	eusc	eusc3	eusc	small	37	FALSE	waterperc	68.68
EUSC39	EUSC	EUSC3	eusc	large	37	FALSE	waterperc	100.57
anba3g	anba	anba3	anba	small	37	FALSE	waterperc	175.45
EXCU15	EXCU	EXCU1	excu	large	37	FALSE	waterperc	59.37
BAAE215	BAAE	BAAE2	baae	large	37	FALSE	waterperc	309.79
basp2m	basp	basp2	basp	small	37	FALSE	waterperc	129.14
EXCU34	EXCU	EXCU3	excu	large	37	FALSE	waterperc	142.18
cota6c	cota	cota6	cota	small	37	FALSE	waterperc	24.17
MEDE314	MEDE	MEDE3	mede	large	37	FALSE	waterperc	98.22
PELI114	PELI	PELI1	peli	large	37	FALSE	waterperc	97.69
pepu2i	pepu	pepu2	pepu	small	37	FALSE	waterperc	71.32
PELI118	PELI	PELI1	peli	large	37	FALSE	waterperc	84.82
LEPA41	LEPA	LEPA4	lepa	large	37	FALSE	waterperc	71.33
anba3f	anba	anba3	anba	small	37	FALSE	waterperc	139.29
leer10e	leer	leer1	leer	small	37	FALSE	waterperc	26.1
JASC219	JASC	JASC2	jasc	large	37	FALSE	waterperc	49.51
acel5i	acel	acel5	acel	small	37	FALSE	waterperc	270.28
lepa1f	lepa	lepa1	lepa	small	37	FALSE	waterperc	147.87
ALLI17	ALLI	ALLI1	alli	large	37	FALSE	waterperc	53.91
EUSC36	EUSC	EUSC3	eusc	large	37	FALSE	waterperc	33.28
MEDE39	MEDE	MEDE3	mede	large	37	FALSE	waterperc	65.76
PELI38	PELI	PELI3	peli	large	37	FALSE	waterperc	49.35
ALLI111	ALLI	ALLI1	alli	large	37	FALSE	waterperc	74.17
lepa2d	lepa	lepa2	lepa	small	37	FALSE	waterperc	12.67
penu2g	penu	penu2	penu	small	37	FALSE	waterperc	86.7
alli1i	alli	alli1	alli	small	37	FALSE	waterperc	56.6
jasc3g	jasc	jasc3	jasc	small	37	FALSE	waterperc	1119.23
ACPA49	ACPA	ACPA4	acpa	large	37	FALSE	waterperc	42.78
excu2j	excu	excu2	excu	small	37	FALSE	waterperc	219.9
cali1e	cali	cali1	cali	small	37	FALSE	waterperc	180.61
PEPU22	PEPU	PEPU2	pepu	large	37	FALSE	waterperc	143.15
mede1l	mede	mede1	mede	small	37	FALSE	waterperc	51.09
JASC311	JASC	JASC3	jasc	large	37	FALSE	waterperc	99.2
baae3l	baae	baae3	baae	small	37	FALSE	waterperc	237.13
jasc2j	jasc	jasc2	jasc	small	37	FALSE	waterperc	130.43
jasc3a	jasc	jasc3	jasc	small	37	FALSE	waterperc	142.38
acpa1j	acpa	acpa1	acpa	small	37	FALSE	waterperc	96.12
eute1l	eute	eute1	eute	small	37	FALSE	waterperc	178.08
PEPU211	PEPU	PEPU2	pepu	large	37	FALSE	waterperc	95.26
penu2b	penu	penu2	penu	small	37	FALSE	waterperc	22.48
ripi2j	ripi	ripi2	ripi	small	37	FALSE	waterperc	111.54
LEPA17	LEPA	LEPA1	lepa	large	37	FALSE	waterperc	85.17
leer10b	leer	leer1	leer	small	37	FALSE	waterperc	127.56
mede1i	mede	mede1	mede	small	37	FALSE	waterperc	64.11
pepu1h	pepu	pepu1	pepu	small	37	FALSE	waterperc	167.78
LEPA21	LEPA	LEPA2	lepa	large	37	FALSE	waterperc	62.03
leer8c	leer	leer8	leer	small	37	FALSE	waterperc	49.08
acpa4d	acpa	acpa4	acpa	small	37	FALSE	waterperc	69.62
jasc1j	jasc	jasc1	jasc	small	37	FALSE	waterperc	137.89
olst4g	olst	olst4	olst	small	37	FALSE	waterperc	28.92
peli1e	peli	peli1	peli	small	37	FALSE	waterperc	90.05
leer1e	leer	leer1	leer	small	37	FALSE	waterperc	60.38
excu2c	excu	excu2	excu	small	37	FALSE	waterperc	128.63
PEPU113	PEPU	PEPU1	pepu	large	37	FALSE	waterperc	135.94
eusc2j	eusc	eusc2	eusc	small	37	FALSE	waterperc	59.09
penu5b	penu	penu5	penu	small	37	FALSE	waterperc	211.11
lepa3g	lepa	lepa3	lepa	small	37	FALSE	waterperc	46.11
ANBA12	ANBA	ANBA1	anba	large	37	FALSE	waterperc	57.47
pepu2l	pepu	pepu2	pepu	small	37	FALSE	waterperc	179.77
PEPU17	PEPU	PEPU1	pepu	large	37	FALSE	waterperc	93.24
ALLI11	ALLI	ALLI1	alli	large	37	FALSE	waterperc	84.81
cali2f	cali	cali2	cali	small	37	FALSE	waterperc	37.33
alli3f	alli	alli3	alli	small	37	FALSE	waterperc	35.2
MEDE32	MEDE	MEDE3	mede	large	37	FALSE	waterperc	79.29
lepa3c	lepa	lepa3	lepa	small	37	FALSE	waterperc	87.93
olst4a	olst	olst4	olst	small	37	FALSE	waterperc	40.31
excu3h	excu	excu3	excu	small	37	FALSE	waterperc	36.51
cota1d	cota	cota1	cota	small	37	FALSE	waterperc	1725
basp3c	basp	basp3	basp	small	59	FALSE	waterperc	50.71
eusc3g	eusc	eusc3	eusc	small	59	FALSE	waterperc	28
baae2n	baae	baae2	baae	small	59	FALSE	waterperc	25.54
PEPU14	PEPU	PEPU1	pepu	large	59	FALSE	waterperc	246.52
mede1c	mede	mede1	mede	small	59	FALSE	waterperc	19.83
acpa4k	acpa	acpa4	acpa	small	59	FALSE	waterperc	22.46
BAAE32	BAAE	BAAE3	baae	large	59	FALSE	waterperc	138.84
alli1c	alli	alli1	alli	small	59	FALSE	waterperc	20.72
EUTE27	EUTE	EUTE2	eute	large	59	FALSE	waterperc	41.18
leer9b	leer	leer9	leer	small	59	FALSE	waterperc	23.58
acel5k	acel	acel5	acel	small	59	FALSE	waterperc	47.48
alli2h	alli	alli2	alli	small	59	FALSE	waterperc	47.02
EUTE318	EUTE	EUTE3	eute	large	59	FALSE	waterperc	32.8
lepa1c	lepa	lepa1	lepa	small	59	FALSE	waterperc	16.5
mede1b	mede	mede1	mede	small	59	FALSE	waterperc	22.48
acpa4f	acpa	acpa4	acpa	small	59	FALSE	waterperc	21.8
eute3j	eute	eute3	eute	small	59	FALSE	waterperc	15.57
jasc1a	jasc	jasc1	jasc	small	59	FALSE	waterperc	14.96
jasc3b	jasc	jasc3	jasc	small	59	FALSE	waterperc	19.66
MEDE214	MEDE	MEDE2	mede	large	59	FALSE	waterperc	109.69
alli2e	alli	alli2	alli	small	59	FALSE	waterperc	18.09
ANBA25	ANBA	ANBA2	anba	large	59	FALSE	waterperc	162.36
acel1k	acel	acel1	acel	small	59	FALSE	waterperc	25.58
EUTE37	EUTE	EUTE3	eute	large	59	FALSE	waterperc	41.78
EXCU21	EXCU	EXCU2	excu	large	59	FALSE	waterperc	152.4
acpa4g	acpa	acpa4	acpa	small	59	FALSE	waterperc	21.97
JASC211	JASC	JASC2	jasc	large	59	FALSE	waterperc	42.69
ALLI313	ALLI	ALLI3	alli	large	59	FALSE	waterperc	144.45
ACPA110	ACPA	ACPA1	acpa	large	59	FALSE	waterperc	78.72
ALLI16	ALLI	ALLI1	alli	large	59	FALSE	waterperc	190.74
pepu1k	pepu	pepu1	pepu	small	59	FALSE	waterperc	50
acpa1g	acpa	acpa1	acpa	small	59	FALSE	waterperc	148.3
LEPA27	LEPA	LEPA2	lepa	large	59	FALSE	waterperc	68.01
ALLI213	ALLI	ALLI2	alli	large	59	FALSE	waterperc	319.66
MEDE33	MEDE	MEDE3	mede	large	59	FALSE	waterperc	125.55
eute1h	eute	eute1	eute	small	59	FALSE	waterperc	32.95
EUSC28	EUSC	EUSC2	eusc	large	59	FALSE	waterperc	107.28
anba3h	anba	anba3	anba	small	59	FALSE	waterperc	82.36
EUTE317	EUTE	EUTE3	eute	large	59	FALSE	waterperc	44.44
baae1e	baae	baae1	baae	small	59	FALSE	waterperc	138.35
lepa1l	lepa	lepa1	lepa	small	59	FALSE	waterperc	19.79
anba1e	anba	anba1	anba	small	59	FALSE	waterperc	80.59
excu1f	excu	excu1	excu	small	59	FALSE	waterperc	65.33
basp3j	basp	basp3	basp	small	59	FALSE	waterperc	147.94
ALLI312	ALLI	ALLI3	alli	large	59	FALSE	waterperc	114.7
lepa2e	lepa	lepa2	lepa	small	59	FALSE	waterperc	65.41
leer3a	leer	leer3	leer	small	59	FALSE	waterperc	36.5
cota2e	cota	cota2	cota	small	59	FALSE	waterperc	70.67
